UtcTime; AerisCH4_7F7D751B.aerisPressure; AerisCH4_7F7D751B.aerisTGas; AerisCH4_7F7D751B.c2h6; AerisCH4_7F7D751B.ch4; AerisCH4_7F7D751B.humVPpm; Aeris_C2H2.c2h2_ppb; SKC1_7F777521.activeRelays; SKH3_72BDF5F0.alt; SKH3_72BDF5F0.co2; SKH3_72BDF5F0.dir; SKH3_72BDF5F0.lat; SKH3_72BDF5F0.lon; SKH3_72BDF5F0.n2o; SKH3_72BDF5F0.pr1; SKH3_72BDF5F0.pr2; SKH3_72BDF5F0.spd; SKH3_72BDF5F0.velX; SKH3_72BDF5F0.velY; SKH3_72BDF5F0.velZ
21:37:09.101; ; ; ; ; ; 27.5975
21:37:09.608; ; ; ; ; ; ; ; 204.302; 391.588989; 0.0; 45.39117; -75.696781; 0.37732; ; ; 0.06; -0.051; -0.041; -0.001
21:37:09.635; ; ; ; ; ; 24.8426
21:37:10.013; ; ; ; ; ; ; ; ; 392.036987; ; ; ; 0.377688; 100577; 100574
21:37:10.117; ; ; ; ; ; 27.6166
21:37:10.614; ; ; ; ; ; ; ; 196.395; 392.026001; 0.0; 45.391177; -75.69679; 0.377368; ; ; 0.2; -0.156; -0.127; -0.016
21:37:10.645; ; ; ; ; ; 30.823299
21:37:11.012; ; ; ; ; ; ; ; ; 391.187012; ; ; ; 0.377324; 100577; 100573
21:37:11.140; ; ; ; ; ; 29.0464
21:37:11.613; ; ; ; ; ; ; ; 194.839; 391.683014; 0.0; 45.39118; -75.696791; 0.37718; ; ; 0.24; -0.193; -0.145; -0.043
21:37:11.680; ; ; ; ; ; 30.4319
21:37:12.011; ; ; ; ; ; ; ; ; 390.911987; ; ; ; 0.377063; 100577; 100574
21:37:12.180; ; ; ; ; ; 29.5434
21:37:12.604; ; ; ; ; ; ; ; 190.58; 391.963989; 0.0; 45.391188; -75.696775; 0.377505; ; ; 0.11; -0.104; -0.042; -0.058
21:37:12.685; ; ; ; ; ; 26.7976
21:37:13.013; ; ; ; ; ; ; ; ; 391.307007; ; ; ; 0.377155; 100577; 100574
21:37:13.221; ; ; ; ; ; 27.260599
21:37:13.616; ; ; ; ; ; ; ; 187.396; 391.348999; 0.0; 45.391196; -75.696772; 0.377155; ; ; 0.05; 0.046; 0.033; -0.064
21:37:13.737; ; ; ; ; ; 28.6129
21:37:14.020; ; ; ; ; ; ; ; ; 391.834015; ; ; ; 0.377447; 100576; 100573
21:37:14.216; ; ; ; ; ; 28.8911
